alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,1.9113271932286044,give_me_some_credit,2.235426794433594,19,42,3.0,ha_uniform,0.8400544339276831,0.33845701662679106,0.0
0.5,1.9504662523557015,give_me_some_credit,2.235426794433594,20,42,3.0,ha_uniform,0.8412214796995724,0.33990209095341734,0.0
0.5,1.9894310463470697,give_me_some_credit,2.235426794433594,21,42,3.0,ha_uniform,0.841863516329733,0.3415663295559541,0.0
0.5,2.028392916452407,give_me_some_credit,2.235426794433594,22,42,3.0,ha_uniform,0.8426039295403213,0.34167800712503854,0.0
0.5,2.0666634774574058,give_me_some_credit,2.235426794433594,23,42,3.0,ha_uniform,0.843817185024579,0.34384445341909775,0.0
0.5,2.1049340384624045,give_me_some_credit,2.235426794433594,24,42,3.0,ha_uniform,0.8445441807162749,0.34570553888339467,0.0
0.5,2.1429238683434817,give_me_some_credit,2.235426794433594,25,42,3.0,ha_uniform,0.8450407402640033,0.3470570459371056,0.0
0.5,2.180555770011876,give_me_some_credit,2.235426794433594,26,42,3.0,ha_uniform,0.8454163194442897,0.34758994280708194,0.0
0.5,2.218131467584518,give_me_some_credit,2.235426794433594,27,42,3.0,ha_uniform,0.8459323093409536,0.3488577931128412,0.0
0.5,2.2551643180530654,give_me_some_credit,2.235426794433594,28,42,3.0,ha_uniform,0.8462722569357995,0.34916806874413614,0.0
0.5,2.2921971685216134,give_me_some_credit,2.235426794433594,29,42,3.0,ha_uniform,0.8462616788088718,0.34879349794607106,0.0
0.5,2.3286886997186493,give_me_some_credit,2.235426794433594,30,42,3.0,ha_uniform,0.8468117970834657,0.3486400148757438,0.0
0.5,2.3651512262850263,give_me_some_credit,2.235426794433594,31,42,3.0,ha_uniform,0.8475181375904765,0.34914646701350427,0.0
0.5,2.4010800663967427,give_me_some_credit,2.235426794433594,32,42,3.0,ha_uniform,0.847496758639212,0.3487845575640107,0.0
0.5,2.4369275032930022,give_me_some_credit,2.235426794433594,33,42,3.0,ha_uniform,0.8475833322569626,0.34894554249436577,0.0
0.5,2.472307836623293,give_me_some_credit,2.235426794433594,34,42,3.0,ha_uniform,0.8478647661075923,0.35005742893257524,0.0
0.5,2.5074966392873326,give_me_some_credit,2.235426794433594,35,42,3.0,ha_uniform,0.8479539564198987,0.3495528409523168,0.0
0.5,2.5423561868048714,give_me_some_credit,2.235426794433594,36,42,3.0,ha_uniform,0.848784562081134,0.35035847114285396,0.0
0.5,2.5768726684608776,give_me_some_credit,2.235426794433594,37,42,3.0,ha_uniform,0.8491492290883793,0.3502981886831313,0.0
0.5,2.6112178331036167,give_me_some_credit,2.235426794433594,38,42,3.0,ha_uniform,0.849524641245609,0.3494275620559659,0.0
0.5,2.6450629444407237,give_me_some_credit,2.235426794433594,39,42,3.0,ha_uniform,0.8497001268039047,0.34941965828793453,0.0
0.5,2.678733769501144,give_me_some_credit,2.235426794433594,40,42,3.0,ha_uniform,0.8501946264005997,0.34957089516354023,0.0
0.5,2.7120819382084838,give_me_some_credit,2.235426794433594,41,42,3.0,ha_uniform,0.8504748910898322,0.34913378617537255,0.0
0.5,2.745093414020846,give_me_some_credit,2.235426794433594,42,42,3.0,ha_uniform,0.8506683037895527,0.3494307300906064,0.0
0.5,2.7779499968962753,give_me_some_credit,2.235426794433594,43,42,3.0,ha_uniform,0.8510266239206414,0.34978470107993254,0.0
0.5,2.8103228302037015,give_me_some_credit,2.235426794433594,44,42,3.0,ha_uniform,0.8509284143632702,0.35007498213388505,0.0
