alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.153062369559071,default_credit_card_clients,4.0448188354492185,27,42,3.0,dp_uniform,0.5945302431685977,0.3318837070663011,0.0
0.5,2.1951449380049732,default_credit_card_clients,4.0448188354492185,28,42,3.0,dp_uniform,0.6001960825803905,0.33942476621946416,0.0
0.5,2.236539928925322,default_credit_card_clients,4.0448188354492185,29,42,3.0,dp_uniform,0.6050900861413144,0.34587276304663184,0.0
0.5,2.2773494421204887,default_credit_card_clients,4.0448188354492185,30,42,3.0,dp_uniform,0.6095971641582001,0.35290209079880086,0.0
0.5,2.3175917330011613,default_credit_card_clients,4.0448188354492185,31,42,3.0,dp_uniform,0.6150171446305517,0.36089889301648004,0.0
0.5,2.3572858359498037,default_credit_card_clients,4.0448188354492185,32,42,3.0,dp_uniform,0.6186758077826445,0.3666201669268795,0.0
0.5,2.3964516179763877,default_credit_card_clients,4.0448188354492185,33,42,3.0,dp_uniform,0.6219687053813887,0.3720265761824625,0.0
0.5,2.4351098366846236,default_credit_card_clients,4.0448188354492185,34,42,3.0,dp_uniform,0.6260797892867975,0.3772909486896943,0.0
0.5,2.473282202981535,default_credit_card_clients,4.0448188354492185,35,42,3.0,dp_uniform,0.6288164814159863,0.3815086969470676,0.0
0.5,2.511029348051642,default_credit_card_clients,4.0448188354492185,36,42,3.0,dp_uniform,0.6306050044385599,0.3834511084612201,0.0
0.5,2.548342327805927,default_credit_card_clients,4.0448188354492185,37,42,3.0,dp_uniform,0.6335784869397515,0.3884058420816839,0.0
0.5,2.5852418346721677,default_credit_card_clients,4.0448188354492185,38,42,3.0,dp_uniform,0.6356320136552474,0.39154974849761337,0.0
0.5,2.6217540365724914,default_credit_card_clients,4.0448188354492185,39,42,3.0,dp_uniform,0.6385651914122681,0.3960008401841559,0.0
0.5,2.6578474947449777,default_credit_card_clients,4.0448188354492185,40,42,3.0,dp_uniform,0.6406217409835768,0.39910599942936315,0.0
0.5,2.6935127892084068,default_credit_card_clients,4.0448188354492185,41,42,3.0,dp_uniform,0.6425029649177431,0.40275566245899613,0.0
0.5,2.7288483057407147,default_credit_card_clients,4.0448188354492185,42,42,3.0,dp_uniform,0.6449534933633201,0.4068848753632694,0.0
0.5,2.763884597610787,default_credit_card_clients,4.0448188354492185,43,42,3.0,dp_uniform,0.6474201437065654,0.4106144440968957,0.0
0.5,2.7985197154323136,default_credit_card_clients,4.0448188354492185,44,42,3.0,dp_uniform,0.6491280572407976,0.41218749918847186,0.0
0.5,2.832804936667943,default_credit_card_clients,4.0448188354492185,45,42,3.0,dp_uniform,0.650133660607856,0.4145100479701289,0.0
0.5,2.8668582595087453,default_credit_card_clients,4.0448188354492185,46,42,3.0,dp_uniform,0.6516954694444697,0.41774670725936114,0.0
0.5,2.9005261917028697,default_credit_card_clients,4.0448188354492185,47,42,3.0,dp_uniform,0.6530174650532677,0.4207379691552252,0.0
0.5,2.933901568395219,default_credit_card_clients,4.0448188354492185,48,42,3.0,dp_uniform,0.6556634715080726,0.42389089269231534,0.0
0.5,2.967087406402947,default_credit_card_clients,4.0448188354492185,49,42,3.0,dp_uniform,0.6575517487724687,0.4265759775845184,0.0
0.5,2.999973177356683,default_credit_card_clients,4.0448188354492185,50,42,3.0,dp_uniform,0.6589503233951911,0.42842633248626116,0.0
0.5,0.11394700822522269,default_credit_card_clients,20.658271240806723,1,42,3.0,scheduler,0.5013839641529605,0.216451521248834,0.0
0.5,0.1361065222531086,default_credit_card_clients,14.607603681965468,2,42,3.0,scheduler,0.4892240228366681,0.21128215420850693,0.0
0.5,0.16934579329493749,default_credit_card_clients,11.927058461872068,3,42,3.0,scheduler,0.4781120048688131,0.20787228135208125,0.0
0.5,0.2136648213507093,default_credit_card_clients,10.329135620403362,4,42,3.0,scheduler,0.4783236047757091,0.2113867861225649,0.0
0.5,0.2657230445763909,default_credit_card_clients,9.238659758414553,5,42,3.0,scheduler,0.4762736047253282,0.2114245376604546,0.0
0.5,0.3186587821263203,default_credit_card_clients,8.43370391799813,6,42,3.0,scheduler,0.4777522850270899,0.21314370473917785,0.0
0.5,0.37218901684257044,default_credit_card_clients,7.808092602813188,7,42,3.0,scheduler,0.4810310759653742,0.2156506978806354,0.0
0.5,0.42631002522053363,default_credit_card_clients,7.303801840982734,8,42,3.0,scheduler,0.4827752637693601,0.21783461393761216,0.0
0.5,0.48090710186067964,default_credit_card_clients,6.886090413602242,9,42,3.0,scheduler,0.4866047182748764,0.2203542854553672,0.0
0.5,0.5359973220876351,default_credit_card_clients,6.532718964250202,10,42,3.0,scheduler,0.49003011772008154,0.22219773482095184,0.0
0.5,0.5916282265638603,default_credit_card_clients,6.228703138467781,11,42,3.0,scheduler,0.49306909543055044,0.22499354366584262,0.0
0.5,0.647635098278261,default_credit_card_clients,5.963529230936034,12,42,3.0,scheduler,0.4955186162575232,0.22743825477861004,0.0
0.5,0.7039243519756737,default_credit_card_clients,5.729573555474749,13,42,3.0,scheduler,0.501680204022615,0.2317716004755419,0.0
0.5,0.7607797897150115,default_credit_card_clients,5.521155227581724,14,42,3.0,scheduler,0.5057368765233934,0.23612720100108886,0.0
0.5,0.8178202677506267,default_credit_card_clients,5.333942698472005,15,42,3.0,scheduler,0.5112344436282733,0.24091562832090208,0.0
0.5,0.8753441438244753,default_credit_card_clients,5.164567810201681,16,42,3.0,scheduler,0.5159712586869319,0.246841451436012,0.0
0.5,0.933211450790763,default_credit_card_clients,5.010366727559162,17,42,3.0,scheduler,0.5221116864613342,0.25180718645661393,0.0
0.5,0.9913758990052851,default_credit_card_clients,4.869201227321823,18,42,3.0,scheduler,0.5276112688034227,0.25497535530705623,0.0
0.5,1.049914769153957,default_credit_card_clients,4.739332457206794,19,42,3.0,scheduler,0.533291214875675,0.2608072257102523,0.0
0.5,1.1090709691214165,default_credit_card_clients,4.619329879207276,20,42,3.0,scheduler,0.5377086148367809,0.2652586017319939,0.0
0.5,1.1681630065291122,default_credit_card_clients,4.508004366091719,21,42,3.0,scheduler,0.5430258182114971,0.27068245354998133,0.0
0.5,1.2273502484387568,default_credit_card_clients,4.404358227208499,22,42,3.0,scheduler,0.5489556536976076,0.2762415825924516,0.0
0.5,1.2880251082770158,default_credit_card_clients,4.307547323208933,23,42,3.0,scheduler,0.5577582098244829,0.28453129596144366,0.0
0.5,1.3471477366236269,default_credit_card_clients,4.216851958999065,24,42,3.0,scheduler,0.5648538600357301,0.2928772401441171,0.0
0.5,1.4086691645221723,default_credit_card_clients,4.131654248161345,25,42,3.0,scheduler,0.5724402205072554,0.30172971225865564,0.0
0.5,1.468112940247771,default_credit_card_clients,4.0514203143833125,26,42,3.0,scheduler,0.5786254873095475,0.308558759405806,0.0
0.5,1.5298430150397389,default_credit_card_clients,3.975686153957355,27,42,3.0,scheduler,0.5858878983998008,0.31759910111280565,0.0
0.5,1.5905521486203438,default_credit_card_clients,3.904046301406594,28,42,3.0,scheduler,0.5924102136252203,0.32552185809438017,0.0
0.5,1.6517546159354572,default_credit_card_clients,3.8361446642148698,29,42,3.0,scheduler,0.5982020053625462,0.3335739454659047,0.0
0.5,1.7150675131579884,default_credit_card_clients,3.771667052550027,30,42,3.0,scheduler,0.6039524847370972,0.3422062931615434,0.0
0.5,1.7762235823693024,default_credit_card_clients,3.7103350455561293,31,42,3.0,scheduler,0.6106299732275737,0.351857808336115,0.0
0.5,1.8375667450115771,default_credit_card_clients,3.651900920491367,32,42,3.0,scheduler,0.6151965007421111,0.35940165168940297,0.0
