alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.999999046102365,german_credit,7.42208330078125,50,2026,3.0,ha_uniform,0.5550595238095237,0.358848059992521,0.0
0.5,0.49611630547460217,german_credit,8.275528515625,1,31415,3.0,ha_uniform,0.5438988095238095,0.3827073450141442,0.0
0.5,0.6487936885147594,german_credit,8.275528515625,2,31415,3.0,ha_uniform,0.5625,0.4026121822573331,0.0
0.5,0.7685356131440608,german_credit,8.275528515625,3,31415,3.0,ha_uniform,0.5699404761904763,0.40243905492965015,0.0
0.5,0.8714898313766216,german_credit,8.275528515625,4,31415,3.0,ha_uniform,0.5833333333333334,0.43074327519097755,0.0
0.5,0.9626841881446218,german_credit,8.275528515625,5,31415,3.0,ha_uniform,0.5944940476190477,0.44126847047397766,0.0
0.5,1.046639862911792,german_credit,8.275528515625,6,31415,3.0,ha_uniform,0.6026785714285714,0.45960608817279264,0.0
0.5,1.124234885854535,german_credit,8.275528515625,7,31415,3.0,ha_uniform,0.6056547619047619,0.44868659033293545,0.0
0.5,1.1965326416845459,german_credit,8.275528515625,8,31415,3.0,ha_uniform,0.6190476190476191,0.48653547573972233,0.0
0.5,1.2647604771407928,german_credit,8.275528515625,9,31415,3.0,ha_uniform,0.6279761904761905,0.4740901405062564,0.0
0.5,1.3304819631031355,german_credit,8.275528515625,10,31415,3.0,ha_uniform,0.6302083333333334,0.4924079711089602,0.0
0.5,1.392680432510706,german_credit,8.275528515625,11,31415,3.0,ha_uniform,0.6294642857142858,0.4934125902409991,0.0
0.5,1.4529691085540657,german_credit,8.275528515625,12,31415,3.0,ha_uniform,0.6302083333333334,0.48446476321906895,0.0
0.5,1.5102480369375555,german_credit,8.275528515625,13,31415,3.0,ha_uniform,0.6413690476190477,0.48176459160675644,0.0
0.5,1.5675269653210453,german_credit,8.275528515625,14,31415,3.0,ha_uniform,0.6458333333333333,0.4838928060013197,0.0
0.5,1.620351628139503,german_credit,8.275528515625,15,31415,3.0,ha_uniform,0.6555059523809523,0.4915619007435746,0.0
0.5,1.6727938962682196,german_credit,8.275528515625,16,31415,3.0,ha_uniform,0.6569940476190477,0.4930537057316438,0.0
0.5,1.7252361643969358,german_credit,8.275528515625,17,31415,3.0,ha_uniform,0.6607142857142857,0.4965530779504155,0.0
0.5,1.7752645108033294,german_credit,8.275528515625,18,31415,3.0,ha_uniform,0.6614583333333334,0.49497065615176106,0.0
0.5,1.8224789524360672,german_credit,8.275528515625,19,31415,3.0,ha_uniform,0.6636904761904763,0.4899162811261447,0.0
0.5,1.869691247284761,german_credit,8.275528515625,20,31415,3.0,ha_uniform,0.6659226190476191,0.49689523973710875,0.0
0.5,1.9161560070816717,german_credit,8.275528515625,21,31415,3.0,ha_uniform,0.6659226190476191,0.495679177479319,0.0
